Mês/Ano,Razão Social,CNPJ,Instalação,Região,Estado,Município,Produto,Produção
07/2021,PETROLEO BRASILEIRO S/A,33000167085263,RECAP,SUDESTE,São Paulo,MAUA,Gasolina A (m³),98591
07/2021,PETROLEO BRASILEIRO S/A,33000167085263,RECAP,SUDESTE,São Paulo,MAUA,GLP (kg),11951863
07/2021,PETROLEO BRASILEIRO S/A,33000167085263,RECAP,SUDESTE,São Paulo,MAUA,Óleo Combustível (kg),13744814
07/2021,PETROLEO BRASILEIRO S/A,33000167085263,RECAP,SUDESTE,São Paulo,MAUA,Óleo Diesel S10 (m³),120813
07/2021,PETROLEO BRASILEIRO S/A,33000167085263,RECAP,SUDESTE,São Paulo,MAUA,Solventes (m³),4762
07/2021,PETROLEO BRASILEIRO S/A,33000167109111,GUAMARÉ,NORDESTE,Rio Grande do Norte,GUAMARE,GLP (kg),3078352
07/2021,PETROLEO BRASILEIRO S/A,33000167109111,GUAMARÉ,NORDESTE,Rio Grande do Norte,GUAMARE,Óleo Combustível (kg),15770809
07/2021,PETROLEO BRASILEIRO S/A,33000167109111,GUAMARÉ,NORDESTE,Rio Grande do Norte,GUAMARE,Óleo Combustível Marítimo (kg),92077033
07/2021,PETROLEO BRASILEIRO S/A,33000167109111,GUAMARÉ,NORDESTE,Rio Grande do Norte,GUAMARE,Querosene de Aviação (m³),12536
07/2021,PETROLEO BRASILEIRO S/A,33000167111108,RNEST,NORDESTE,Pernambuco,IPOJUCA,Coque (kg),9485055
07/2021,PETROLEO BRASILEIRO S/A,33000167111108,RNEST,NORDESTE,Pernambuco,IPOJUCA,Gasolina A (m³),9114
07/2021,PETROLEO BRASILEIRO S/A,33000167111108,RNEST,NORDESTE,Pernambuco,IPOJUCA,GLP (kg),841464
07/2021,PETROLEO BRASILEIRO S/A,33000167111108,RNEST,NORDESTE,Pernambuco,IPOJUCA,Nafta (m³),19535
07/2021,PETROLEO BRASILEIRO S/A,33000167111108,RNEST,NORDESTE,Pernambuco,IPOJUCA,Óleo Combustível (kg),130177499
07/2021,PETROLEO BRASILEIRO S/A,33000167111108,RNEST,NORDESTE,Pernambuco,IPOJUCA,Óleo Diesel S10 (m³),134649
07/2021,REFINARIA DE PETRÓLEOS DE MANGUINHOS S/A,33412081000196,MANGUINHOS,SUDESTE,Rio de Janeiro,RIO DE JANEIRO,DMA-MGO (m³),881
07/2021,REFINARIA DE PETRÓLEOS DE MANGUINHOS S/A,33412081000196,MANGUINHOS,SUDESTE,Rio de Janeiro,RIO DE JANEIRO,Gasolina A (m³),46057
07/2021,REFINARIA DE PETRÓLEOS DE MANGUINHOS S/A,33412081000196,MANGUINHOS,SUDESTE,Rio de Janeiro,RIO DE JANEIRO,Nafta (m³),0
07/2021,REFINARIA DE PETRÓLEOS DE MANGUINHOS S/A,33412081000196,MANGUINHOS,SUDESTE,Rio de Janeiro,RIO DE JANEIRO,Solventes (m³),0
07/2021,REFINARIA DE PETRÓLEO RIOGRANDENSE S.A.,94845674000130,RIOGRANDENSE,SUL,Rio Grande do Sul,RIO GRANDE,DMA-MGO (m³),1897
07/2021,REFINARIA DE PETRÓLEO RIOGRANDENSE S.A.,94845674000130,RIOGRANDENSE,SUL,Rio Grande do Sul,RIO GRANDE,Gasolina A (m³),27799
07/2021,REFINARIA DE PETRÓLEO RIOGRANDENSE S.A.,94845674000130,RIOGRANDENSE,SUL,Rio Grande do Sul,RIO GRANDE,Gasolina A Premium (m³),0
07/2021,REFINARIA DE PETRÓLEO RIOGRANDENSE S.A.,94845674000130,RIOGRANDENSE,SUL,Rio Grande do Sul,RIO GRANDE,GLP (kg),1516427
07/2021,REFINARIA DE PETRÓLEO RIOGRANDENSE S.A.,94845674000130,RIOGRANDENSE,SUL,Rio Grande do Sul,RIO GRANDE,Nafta (m³),164
07/2021,REFINARIA DE PETRÓLEO RIOGRANDENSE S.A.,94845674000130,RIOGRANDENSE,SUL,Rio Grande do Sul,RIO GRANDE,Óleo Combustível (kg),5079633
07/2021,REFINARIA DE PETRÓLEO RIOGRANDENSE S.A.,94845674000130,RIOGRANDENSE,SUL,Rio Grande do Sul,RIO GRANDE,Óleo Combustível Marítimo (kg),8203351
07/2021,REFINARIA DE PETRÓLEO RIOGRANDENSE S.A.,94845674000130,RIOGRANDENSE,SUL,Rio Grande do Sul,RIO GRANDE,Óleo Diesel S10 (m³),206
07/2021,REFINARIA DE PETRÓLEO RIOGRANDENSE S.A.,94845674000130,RIOGRANDENSE,SUL,Rio Grande do Sul,RIO GRANDE,Óleo Diesel S500 (m³),26219
07/2021,REFINARIA DE PETRÓLEO RIOGRANDENSE S.A.,94845674000130,RIOGRANDENSE,SUL,Rio Grande do Sul,RIO GRANDE,Querosene Iluminante (m³),104
07/2021,REFINARIA DE PETRÓLEO RIOGRANDENSE S.A.,94845674000130,RIOGRANDENSE,SUL,Rio Grande do Sul,RIO GRANDE,Solventes (m³),1787
06/2021,DAX OIL REFINO S/A,04585532000199,DAX OIL,NORDESTE,Bahia,CAMACARI,Gasolina A (m³),769
06/2021,DAX OIL REFINO S/A,04585532000199,DAX OIL,NORDESTE,Bahia,CAMACARI,Nafta (m³),419
06/2021,DAX OIL REFINO S/A,04585532000199,DAX OIL,NORDESTE,Bahia,CAMACARI,Óleo Combustível (kg),7848108
06/2021,DAX OIL REFINO S/A,04585532000199,DAX OIL,NORDESTE,Bahia,CAMACARI,Óleo Diesel S500 (m³),3853
06/2021,DAX OIL REFINO S/A,04585532000199,DAX OIL,NORDESTE,Bahia,CAMACARI,Solventes (m³),8030
06/2021,PETROLEO BRASILEIRO S/A,33000167005502,LUBNOR,NORDESTE,Ceará,FORTALEZA,Cimento Asfáltico (kg),14448811
06/2021,PETROLEO BRASILEIRO S/A,33000167005502,LUBNOR,NORDESTE,Ceará,FORTALEZA,DMA-MGO (m³),2138
06/2021,PETROLEO BRASILEIRO S/A,33000167005502,LUBNOR,NORDESTE,Ceará,FORTALEZA,Lubrificantes (m³),4656
06/2021,PETROLEO BRASILEIRO S/A,33000167005502,LUBNOR,NORDESTE,Ceará,FORTALEZA,Óleo Combustível (kg),4943776
06/2021,PETROLEO BRASILEIRO S/A,33000167005502,LUBNOR,NORDESTE,Ceará,FORTALEZA,Óleo Combustível Marítimo (kg),1936471
06/2021,PETROLEO BRASILEIRO S/A,33000167008862,REDUC,SUDESTE,Rio de Janeiro,DUQUE DE CAXIAS,Cimento Asfáltico (kg),16844589
06/2021,PETROLEO BRASILEIRO S/A,33000167008862,REDUC,SUDESTE,Rio de Janeiro,DUQUE DE CAXIAS,Coque (kg),29438000
06/2021,PETROLEO BRASILEIRO S/A,33000167008862,REDUC,SUDESTE,Rio de Janeiro,DUQUE DE CAXIAS,DMA-MGO (m³),133557
06/2021,PETROLEO BRASILEIRO S/A,33000167008862,REDUC,SUDESTE,Rio de Janeiro,DUQUE DE CAXIAS,Gasolina A (m³),196191
06/2021,PETROLEO BRASILEIRO S/A,33000167008862,REDUC,SUDESTE,Rio de Janeiro,DUQUE DE CAXIAS,GLP (kg),41890498
06/2021,PETROLEO BRASILEIRO S/A,33000167008862,REDUC,SUDESTE,Rio de Janeiro,DUQUE DE CAXIAS,Lubrificantes (m³),34670
06/2021,PETROLEO BRASILEIRO S/A,33000167008862,REDUC,SUDESTE,Rio de Janeiro,DUQUE DE CAXIAS,Nafta (m³),146755
06/2021,PETROLEO BRASILEIRO S/A,33000167008862,REDUC,SUDESTE,Rio de Janeiro,DUQUE DE CAXIAS,Óleo Combustível (kg),182317127
06/2021,PETROLEO BRASILEIRO S/A,33000167008862,REDUC,SUDESTE,Rio de Janeiro,DUQUE DE CAXIAS,Óleo Combustível Marítimo (kg),39941370
06/2021,PETROLEO BRASILEIRO S/A,33000167008862,REDUC,SUDESTE,Rio de Janeiro,DUQUE DE CAXIAS,Óleo Diesel S10 (m³),82260
06/2021,PETROLEO BRASILEIRO S/A,33000167008862,REDUC,SUDESTE,Rio de Janeiro,DUQUE DE CAXIAS,Óleo Diesel S500 (m³),41366
06/2021,PETROLEO BRASILEIRO S/A,33000167008862,REDUC,SUDESTE,Rio de Janeiro,DUQUE DE CAXIAS,Parafinas (kg),1274566
06/2021,PETROLEO BRASILEIRO S/A,33000167008862,REDUC,SUDESTE,Rio de Janeiro,DUQUE DE CAXIAS,Propano (m³),30488
06/2021,PETROLEO BRASILEIRO S/A,33000167008862,REDUC,SUDESTE,Rio de Janeiro,DUQUE DE CAXIAS,Querosene de Aviação (m³),25656
06/2021,PETROLEO BRASILEIRO S/A,33000167009320,REGAP,SUDESTE,Minas Gerais,BETIM,Asfalto (kg),563005
06/2021,PETROLEO BRASILEIRO S/A,33000167009320,REGAP,SUDESTE,Minas Gerais,BETIM,Cimento Asfáltico (kg),32757938
06/2021,PETROLEO BRASILEIRO S/A,33000167009320,REGAP,SUDESTE,Minas Gerais,BETIM,Coque (kg),29879000
06/2021,PETROLEO BRASILEIRO S/A,33000167009320,REGAP,SUDESTE,Minas Gerais,BETIM,Gasolina A (m³),175669
06/2021,PETROLEO BRASILEIRO S/A,33000167009320,REGAP,SUDESTE,Minas Gerais,BETIM,GLP (kg),25978322
06/2021,PETROLEO BRASILEIRO S/A,33000167009320,REGAP,SUDESTE,Minas Gerais,BETIM,Nafta (m³),0
06/2021,PETROLEO BRASILEIRO S/A,33000167009320,REGAP,SUDESTE,Minas Gerais,BETIM,Óleo Combustível (kg),19005333
06/2021,PETROLEO BRASILEIRO S/A,33000167009320,REGAP,SUDESTE,Minas Gerais,BETIM,Óleo Combustível Marítimo (kg),13637047
06/2021,PETROLEO BRASILEIRO S/A,33000167009320,REGAP,SUDESTE,Minas Gerais,BETIM,Óleo Diesel S10 (m³),177707
06/2021,PETROLEO BRASILEIRO S/A,33000167009320,REGAP,SUDESTE,Minas Gerais,BETIM,Óleo Diesel S500 (m³),140560
06/2021,PETROLEO BRASILEIRO S/A,33000167009320,REGAP,SUDESTE,Minas Gerais,BETIM,Querosene de Aviação (m³),27893
06/2021,PETROLEO BRASILEIRO S/A,33000167009320,REGAP,SUDESTE,Minas Gerais,BETIM,Querosene Iluminante (m³),200
06/2021,PETROLEO BRASILEIRO S/A,33000167010255,REFAP,SUL,Rio Grande do Sul,CANOAS,Asfalto (kg),139773
06/2021,PETROLEO BRASILEIRO S/A,33000167010255,REFAP,SUL,Rio Grande do Sul,CANOAS,Cimento Asfáltico (kg),10542019
06/2021,PETROLEO BRASILEIRO S/A,33000167010255,REFAP,SUL,Rio Grande do Sul,CANOAS,Coque (kg),15643000
06/2021,PETROLEO BRASILEIRO S/A,33000167010255,REFAP,SUL,Rio Grande do Sul,CANOAS,Gasolina A (m³),186829
06/2021,PETROLEO BRASILEIRO S/A,33000167010255,REFAP,SUL,Rio Grande do Sul,CANOAS,GLP (kg),34933148
06/2021,PETROLEO BRASILEIRO S/A,33000167010255,REFAP,SUL,Rio Grande do Sul,CANOAS,Nafta (m³),72711
06/2021,PETROLEO BRASILEIRO S/A,33000167010255,REFAP,SUL,Rio Grande do Sul,CANOAS,Óleo Combustível (kg),70368202
06/2021,PETROLEO BRASILEIRO S/A,33000167010255,REFAP,SUL,Rio Grande do Sul,CANOAS,Óleo Diesel S10 (m³),175130
06/2021,PETROLEO BRASILEIRO S/A,33000167010255,REFAP,SUL,Rio Grande do Sul,CANOAS,Óleo Diesel S500 (m³),238898
06/2021,PETROLEO BRASILEIRO S/A,33000167010255,REFAP,SUL,Rio Grande do Sul,CANOAS,Querosene de Aviação (m³),3789
06/2021,PETROLEO BRASILEIRO S/A,33000167010255,REFAP,SUL,Rio Grande do Sul,CANOAS,Querosene Iluminante (m³),70
06/2021,PETROLEO BRASILEIRO S/A,33000167014323,RLAM,NORDESTE,Bahia,SAO FRANCISCO DO CONDE,Butano (m³),332
06/2021,PETROLEO BRASILEIRO S/A,33000167014323,RLAM,NORDESTE,Bahia,SAO FRANCISCO DO CONDE,Cimento Asfáltico (kg),9740169
06/2021,PETROLEO BRASILEIRO S/A,33000167014323,RLAM,NORDESTE,Bahia,SAO FRANCISCO DO CONDE,Gasolina A (m³),216933
06/2021,PETROLEO BRASILEIRO S/A,33000167014323,RLAM,NORDESTE,Bahia,SAO FRANCISCO DO CONDE,GLP (kg),32696351
06/2021,PETROLEO BRASILEIRO S/A,33000167014323,RLAM,NORDESTE,Bahia,SAO FRANCISCO DO CONDE,Lubrificantes (m³),2291
06/2021,PETROLEO BRASILEIRO S/A,33000167014323,RLAM,NORDESTE,Bahia,SAO FRANCISCO DO CONDE,Nafta (m³),27020
06/2021,PETROLEO BRASILEIRO S/A,33000167014323,RLAM,NORDESTE,Bahia,SAO FRANCISCO DO CONDE,Óleo Combustível (kg),243527910
06/2021,PETROLEO BRASILEIRO S/A,33000167014323,RLAM,NORDESTE,Bahia,SAO FRANCISCO DO CONDE,Óleo Combustível Marítimo (kg),74256761
06/2021,PETROLEO BRASILEIRO S/A,33000167014323,RLAM,NORDESTE,Bahia,SAO FRANCISCO DO CONDE,Óleo Diesel S10 (m³),84625
06/2021,PETROLEO BRASILEIRO S/A,33000167014323,RLAM,NORDESTE,Bahia,SAO FRANCISCO DO CONDE,Óleo Diesel S500 (m³),111433
06/2021,PETROLEO BRASILEIRO S/A,33000167014323,RLAM,NORDESTE,Bahia,SAO FRANCISCO DO CONDE,Querosene de Aviação (m³),10261
06/2021,PETROLEO BRASILEIRO S/A,33000167014323,RLAM,NORDESTE,Bahia,SAO FRANCISCO DO CONDE,Solventes (m³),521
06/2021,PETROLEO BRASILEIRO S/A,33000167014757,RPBC,SUDESTE,São Paulo,CUBATAO,Coque (kg),39215000
06/2021,PETROLEO BRASILEIRO S/A,33000167014757,RPBC,SUDESTE,São Paulo,CUBATAO,DMA-MGO (m³),25492
06/2021,PETROLEO BRASILEIRO S/A,33000167014757,RPBC,SUDESTE,São Paulo,CUBATAO,Gasolina A (m³),237366
06/2021,PETROLEO BRASILEIRO S/A,33000167014757,RPBC,SUDESTE,São Paulo,CUBATAO,Gasolina A Premium (m³),3678
06/2021,PETROLEO BRASILEIRO S/A,33000167014757,RPBC,SUDESTE,São Paulo,CUBATAO,Gasolina de aviação (m³),10271
06/2021,PETROLEO BRASILEIRO S/A,33000167014757,RPBC,SUDESTE,São Paulo,CUBATAO,GLP (kg),23277428
06/2021,PETROLEO BRASILEIRO S/A,33000167014757,RPBC,SUDESTE,São Paulo,CUBATAO,Óleo Combustível (kg),24899136
06/2021,PETROLEO BRASILEIRO S/A,33000167014757,RPBC,SUDESTE,São Paulo,CUBATAO,Óleo Combustível Marítimo (kg),29511762
06/2021,PETROLEO BRASILEIRO S/A,33000167014757,RPBC,SUDESTE,São Paulo,CUBATAO,Óleo Diesel S10 (m³),200047
06/2021,PETROLEO BRASILEIRO S/A,33000167014757,RPBC,SUDESTE,São Paulo,CUBATAO,Óleo Diesel S500 (m³),149787
06/2021,PETROLEO BRASILEIRO S/A,33000167014757,RPBC,SUDESTE,São Paulo,CUBATAO,Solventes (m³),12989
06/2021,PETROLEO BRASILEIRO S/A,33000167049623,UN-SIX,SUL,Paraná,SAO MATEUS DO SUL,Nafta (m³),1980
06/2021,PETROLEO BRASILEIRO S/A,33000167049623,UN-SIX,SUL,Paraná,SAO MATEUS DO SUL,Óleo Combustível (kg),12891798
06/2021,PETROLEO BRASILEIRO S/A,33000167064347,REPLAN,SUDESTE,São Paulo,PAULINIA,Cimento Asfáltico (kg),18171180
06/2021,PETROLEO BRASILEIRO S/A,33000167064347,REPLAN,SUDESTE,São Paulo,PAULINIA,Coque (kg),103467835
06/2021,PETROLEO BRASILEIRO S/A,33000167064347,REPLAN,SUDESTE,São Paulo,PAULINIA,Gasolina A (m³),489949
06/2021,PETROLEO BRASILEIRO S/A,33000167064347,REPLAN,SUDESTE,São Paulo,PAULINIA,GLP (kg),75674452
06/2021,PETROLEO BRASILEIRO S/A,33000167064347,REPLAN,SUDESTE,São Paulo,PAULINIA,Nafta (m³),23905
06/2021,PETROLEO BRASILEIRO S/A,33000167064347,REPLAN,SUDESTE,São Paulo,PAULINIA,Óleo Combustível (kg),48307436
06/2021,PETROLEO BRASILEIRO S/A,33000167064347,REPLAN,SUDESTE,São Paulo,PAULINIA,Óleo Combustível Marítimo (kg),90091069
06/2021,PETROLEO BRASILEIRO S/A,33000167064347,REPLAN,SUDESTE,São Paulo,PAULINIA,Óleo Diesel S10 (m³),401232
06/2021,PETROLEO BRASILEIRO S/A,33000167064347,REPLAN,SUDESTE,São Paulo,PAULINIA,Óleo Diesel S500 (m³),495568
06/2021,PETROLEO BRASILEIRO S/A,33000167064347,REPLAN,SUDESTE,São Paulo,PAULINIA,Querosene de Aviação (m³),52117
06/2021,PETROLEO BRASILEIRO S/A,33000167079379,REMAN,NORTE,Amazonas,MANAUS,Cimento Asfáltico (kg),11304885
06/2021,PETROLEO BRASILEIRO S/A,33000167079379,REMAN,NORTE,Amazonas,MANAUS,DMA-MGO (m³),27623
06/2021,PETROLEO BRASILEIRO S/A,33000167079379,REMAN,NORTE,Amazonas,MANAUS,Gasolina A (m³),52939
06/2021,PETROLEO BRASILEIRO S/A,33000167079379,REMAN,NORTE,Amazonas,MANAUS,GLP (kg),1361378
06/2021,PETROLEO BRASILEIRO S/A,33000167079379,REMAN,NORTE,Amazonas,MANAUS,Óleo Combustível (kg),12484297
06/2021,PETROLEO BRASILEIRO S/A,33000167079379,REMAN,NORTE,Amazonas,MANAUS,Óleo Combustível Marítimo (kg),15783642
06/2021,PETROLEO BRASILEIRO S/A,33000167079379,REMAN,NORTE,Amazonas,MANAUS,Óleo Diesel S500 (m³),8134
06/2021,PETROLEO BRASILEIRO S/A,33000167079379,REMAN,NORTE,Amazonas,MANAUS,Querosene de Aviação (m³),11149
06/2021,PETROLEO BRASILEIRO S/A,33000167080970,REPAR,SUL,Paraná,ARAUCARIA,Cimento Asfáltico (kg),24296236
06/2021,PETROLEO BRASILEIRO S/A,33000167080970,REPAR,SUL,Paraná,ARAUCARIA,Coque (kg),33493000
06/2021,PETROLEO BRASILEIRO S/A,33000167080970,REPAR,SUL,Paraná,ARAUCARIA,DMA-MGO (m³),8200
06/2021,PETROLEO BRASILEIRO S/A,33000167080970,REPAR,SUL,Paraná,ARAUCARIA,Gasolina A (m³),145822
06/2021,PETROLEO BRASILEIRO S/A,33000167080970,REPAR,SUL,Paraná,ARAUCARIA,GLP (kg),13092909
06/2021,PETROLEO BRASILEIRO S/A,33000167080970,REPAR,SUL,Paraná,ARAUCARIA,Nafta (m³),1521
06/2021,PETROLEO BRASILEIRO S/A,33000167080970,REPAR,SUL,Paraná,ARAUCARIA,Óleo Combustível (kg),43633905
06/2021,PETROLEO BRASILEIRO S/A,33000167080970,REPAR,SUL,Paraná,ARAUCARIA,Óleo Combustível Marítimo (kg),10484595
06/2021,PETROLEO BRASILEIRO S/A,33000167080970,REPAR,SUL,Paraná,ARAUCARIA,Óleo Diesel S10 (m³),153808
06/2021,PETROLEO BRASILEIRO S/A,33000167080970,REPAR,SUL,Paraná,ARAUCARIA,Óleo Diesel S500 (m³),220386
06/2021,PETROLEO BRASILEIRO S/A,33000167080970,REPAR,SUL,Paraná,ARAUCARIA,Querosene de Aviação (m³),7723
06/2021,PETROLEO BRASILEIRO S/A,33000167080970,REPAR,SUL,Paraná,ARAUCARIA,Querosene Iluminante (m³),201
06/2021,PETROLEO BRASILEIRO S/A,33000167080970,REPAR,SUL,Paraná,ARAUCARIA,Solventes (m³),5976
06/2021,PETROLEO BRASILEIRO S/A,33000167082248,REVAP,SUDESTE,São Paulo,SAO JOSE DOS CAMPOS,Cimento Asfáltico (kg),15266321
06/2021,PETROLEO BRASILEIRO S/A,33000167082248,REVAP,SUDESTE,São Paulo,SAO JOSE DOS CAMPOS,Coque (kg),42011879
06/2021,PETROLEO BRASILEIRO S/A,33000167082248,REVAP,SUDESTE,São Paulo,SAO JOSE DOS CAMPOS,Gasolina A (m³),232227
06/2021,PETROLEO BRASILEIRO S/A,33000167082248,REVAP,SUDESTE,São Paulo,SAO JOSE DOS CAMPOS,GLP (kg),45500683
06/2021,PETROLEO BRASILEIRO S/A,33000167082248,REVAP,SUDESTE,São Paulo,SAO JOSE DOS CAMPOS,Nafta (m³),48798
06/2021,PETROLEO BRASILEIRO S/A,33000167082248,REVAP,SUDESTE,São Paulo,SAO JOSE DOS CAMPOS,Óleo Combustível (kg),125461873
06/2021,PETROLEO BRASILEIRO S/A,33000167082248,REVAP,SUDESTE,São Paulo,SAO JOSE DOS CAMPOS,Óleo Combustível Marítimo (kg),59724487
06/2021,PETROLEO BRASILEIRO S/A,33000167082248,REVAP,SUDESTE,São Paulo,SAO JOSE DOS CAMPOS,Óleo Diesel S10 (m³),159312
06/2021,PETROLEO BRASILEIRO S/A,33000167082248,REVAP,SUDESTE,São Paulo,SAO JOSE DOS CAMPOS,Óleo Diesel S500 (m³),100614
06/2021,PETROLEO BRASILEIRO S/A,33000167082248,REVAP,SUDESTE,São Paulo,SAO JOSE DOS CAMPOS,Outros Óleos Diesel (m³),700
06/2021,PETROLEO BRASILEIRO S/A,33000167082248,REVAP,SUDESTE,São Paulo,SAO JOSE DOS CAMPOS,Querosene de Aviação (m³),148625
06/2021,PETROLEO BRASILEIRO S/A,33000167082248,REVAP,SUDESTE,São Paulo,SAO JOSE DOS CAMPOS,Querosene Iluminante (m³),44
06/2021,PETROLEO BRASILEIRO S/A,33000167082248,REVAP,SUDESTE,São Paulo,SAO JOSE DOS CAMPOS,Solventes (m³),272
06/2021,PETROLEO BRASILEIRO S/A,33000167085263,RECAP,SUDESTE,São Paulo,MAUA,Gasolina A (m³),101420
06/2021,PETROLEO BRASILEIRO S/A,33000167085263,RECAP,SUDESTE,São Paulo,MAUA,GLP (kg),14651047
06/2021,PETROLEO BRASILEIRO S/A,33000167085263,RECAP,SUDESTE,São Paulo,MAUA,Óleo Combustível (kg),14661876
06/2021,PETROLEO BRASILEIRO S/A,33000167085263,RECAP,SUDESTE,São Paulo,MAUA,Óleo Combustível Marítimo (kg),13359073
06/2021,PETROLEO BRASILEIRO S/A,33000167085263,RECAP,SUDESTE,São Paulo,MAUA,Óleo Diesel S10 (m³),129415
06/2021,PETROLEO BRASILEIRO S/A,33000167085263,RECAP,SUDESTE,São Paulo,MAUA,Solventes (m³),5389
06/2021,PETROLEO BRASILEIRO S/A,33000167109111,GUAMARÉ,NORDESTE,Rio Grande do Norte,GUAMARE,GLP (kg),2812573
06/2021,PETROLEO BRASILEIRO S/A,33000167109111,GUAMARÉ,NORDESTE,Rio Grande do Norte,GUAMARE,Óleo Combustível (kg),18464756
06/2021,PETROLEO BRASILEIRO S/A,33000167109111,GUAMARÉ,NORDESTE,Rio Grande do Norte,GUAMARE,Óleo Combustível Marítimo (kg),81122963
06/2021,PETROLEO BRASILEIRO S/A,33000167109111,GUAMARÉ,NORDESTE,Rio Grande do Norte,GUAMARE,Querosene de Aviação (m³),10781
06/2021,PETROLEO BRASILEIRO S/A,33000167111108,RNEST,NORDESTE,Pernambuco,IPOJUCA,Coque (kg),13350953
06/2021,PETROLEO BRASILEIRO S/A,33000167111108,RNEST,NORDESTE,Pernambuco,IPOJUCA,Gasolina A (m³),15653
06/2021,PETROLEO BRASILEIRO S/A,33000167111108,RNEST,NORDESTE,Pernambuco,IPOJUCA,GLP (kg),986401
06/2021,PETROLEO BRASILEIRO S/A,33000167111108,RNEST,NORDESTE,Pernambuco,IPOJUCA,Nafta (m³),1335
06/2021,PETROLEO BRASILEIRO S/A,33000167111108,RNEST,NORDESTE,Pernambuco,IPOJUCA,Óleo Combustível (kg),153324116
06/2021,PETROLEO BRASILEIRO S/A,33000167111108,RNEST,NORDESTE,Pernambuco,IPOJUCA,Óleo Diesel S10 (m³),197884
06/2021,REFINARIA DE PETRÓLEOS DE MANGUINHOS S/A,33412081000196,MANGUINHOS,SUDESTE,Rio de Janeiro,RIO DE JANEIRO,DMA-MGO (m³),453
06/2021,REFINARIA DE PETRÓLEOS DE MANGUINHOS S/A,33412081000196,MANGUINHOS,SUDESTE,Rio de Janeiro,RIO DE JANEIRO,Gasolina A (m³),48039
06/2021,REFINARIA DE PETRÓLEOS DE MANGUINHOS S/A,33412081000196,MANGUINHOS,SUDESTE,Rio de Janeiro,RIO DE JANEIRO,Nafta (m³),0
06/2021,REFINARIA DE PETRÓLEOS DE MANGUINHOS S/A,33412081000196,MANGUINHOS,SUDESTE,Rio de Janeiro,RIO DE JANEIRO,Óleo Diesel S10 (m³),2658
06/2021,REFINARIA DE PETRÓLEOS DE MANGUINHOS S/A,33412081000196,MANGUINHOS,SUDESTE,Rio de Janeiro,RIO DE JANEIRO,Solventes (m³),0
06/2021,REFINARIA DE PETRÓLEO RIOGRANDENSE S.A.,94845674000130,RIOGRANDENSE,SUL,Rio Grande do Sul,RIO GRANDE,DMA-MGO (m³),1939
06/2021,REFINARIA DE PETRÓLEO RIOGRANDENSE S.A.,94845674000130,RIOGRANDENSE,SUL,Rio Grande do Sul,RIO GRANDE,Gasolina A (m³),30768
06/2021,REFINARIA DE PETRÓLEO RIOGRANDENSE S.A.,94845674000130,RIOGRANDENSE,SUL,Rio Grande do Sul,RIO GRANDE,Gasolina A Premium (m³),170
06/2021,REFINARIA DE PETRÓLEO RIOGRANDENSE S.A.,94845674000130,RIOGRANDENSE,SUL,Rio Grande do Sul,RIO GRANDE,GLP (kg),1368448
06/2021,REFINARIA DE PETRÓLEO RIOGRANDENSE S.A.,94845674000130,RIOGRANDENSE,SUL,Rio Grande do Sul,RIO GRANDE,Nafta (m³),55
06/2021,REFINARIA DE PETRÓLEO RIOGRANDENSE S.A.,94845674000130,RIOGRANDENSE,SUL,Rio Grande do Sul,RIO GRANDE,Óleo Combustível (kg),10977534
06/2021,REFINARIA DE PETRÓLEO RIOGRANDENSE S.A.,94845674000130,RIOGRANDENSE,SUL,Rio Grande do Sul,RIO GRANDE,Óleo Combustível Marítimo (kg),9774004
06/2021,REFINARIA DE PETRÓLEO RIOGRANDENSE S.A.,94845674000130,RIOGRANDENSE,SUL,Rio Grande do Sul,RIO GRANDE,Óleo Diesel S10 (m³),0
06/2021,REFINARIA DE PETRÓLEO RIOGRANDENSE S.A.,94845674000130,RIOGRANDENSE,SUL,Rio Grande do Sul,RIO GRANDE,Óleo Diesel S500 (m³),27109
06/2021,REFINARIA DE PETRÓLEO RIOGRANDENSE S.A.,94845674000130,RIOGRANDENSE,SUL,Rio Grande do Sul,RIO GRANDE,Querosene Iluminante (m³),92
06/2021,REFINARIA DE PETRÓLEO RIOGRANDENSE S.A.,94845674000130,RIOGRANDENSE,SUL,Rio Grande do Sul,RIO GRANDE,Solventes (m³),2211
05/2021,DAX OIL REFINO S/A,04585532000199,DAX OIL,NORDESTE,Bahia,CAMACARI,Gasolina A (m³),1281
05/2021,DAX OIL REFINO S/A,04585532000199,DAX OIL,NORDESTE,Bahia,CAMACARI,Nafta (m³),454
05/2021,DAX OIL REFINO S/A,04585532000199,DAX OIL,NORDESTE,Bahia,CAMACARI,Óleo Combustível (kg),6690319
05/2021,DAX OIL REFINO S/A,04585532000199,DAX OIL,NORDESTE,Bahia,CAMACARI,Óleo Diesel S500 (m³),3855
05/2021,DAX OIL REFINO S/A,04585532000199,DAX OIL,NORDESTE,Bahia,CAMACARI,Solventes (m³),9024
05/2021,PETROLEO BRASILEIRO S/A,33000167005502,LUBNOR,NORDESTE,Ceará,FORTALEZA,Asfalto (kg),473558
05/2021,PETROLEO BRASILEIRO S/A,33000167005502,LUBNOR,NORDESTE,Ceará,FORTALEZA,Cimento Asfáltico (kg),13045188
05/2021,PETROLEO BRASILEIRO S/A,33000167005502,LUBNOR,NORDESTE,Ceará,FORTALEZA,DMA-MGO (m³),2659
